HOUSEID,WTHHFIN,WTHHFIN5D,WTHHFIN2D,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,FLAG100,HHFAMINC,HHFAMINC_IMP,HH_RACE,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSACAT,MSASIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,TDAYDATE,WRKCOUNT,STRATUMID
9000105341,15308.8826,0,55213.30117,2,1,1,2,3,2,2,2,5,33,1,8,8,1,3,2,1,6,3,1,1,4,6,2,1,0,3,2,202207,2,1026
9000105355,21726.87128,30104.62786,0,2,3,3,2,2,1,2,0,2,22,1,4,4,1,2,0,1,2,2,4,4,1,3,1,0,0,2,1,202208,1,1023
9000105362,34689.00573,48695.52053,0,2,3,3,1,1,1,2,1,5,11,1,6,6,1,2,1,1,2,1,4,2,1,4,1,0,0,2,1,202207,2,1021
9000105364,15702.43038,20268.71755,0,1,1,1,2,5,3,2,1,6,53,1,7,7,1,1,1,2,1,3,3,4,1,2,1,0,0,1,1,202209,1,1029
9000105367,15601.26902,22952.22185,0,2,1,1,2,7,3,2,2,10,72,1,11,11,1,2,3,1,2,2,5,5,1,5,1,0,0,2,1,202207,2,1033
9000105373,5950.570988,8101.344361,0,2,1,1,2,3,2,2,2,7,32,1,6,6,1,2,2,1,10,2,4,3,1,5,1,0,0,2,1,202208,0,1025
9000105379,25048.07533,0,99573.09578,2,1,1,2,5,3,2,2,0,52,1,5,5,3,2,2,1,10,2,4,7,1,1,1,0,0,2,1,202207,0,1029
9000105381,5616.986704,0,20323.76141,2,1,1,2,3,2,2,2,6,32,1,7,7,1,2,3,1,10,2,4,1,1,3,1,0,0,2,1,202207,1,1025
9000105382,6136.072389,7958.756002,0,1,2,1,2,8,4,2,1,2,82,1,6,6,1,1,1,2,9,2,5,2,1,5,1,0,0,1,1,202207,0,1035
9000105383,30718.21871,46530.70863,0,2,1,1,2,4,2,2,2,10,42,1,11,11,1,3,2,1,4,2,4,5,1,5,1,0,1,2,1,202208,2,1027
9000105389,7134.770419,9262.199778,0,1,3,3,2,7,3,2,1,2,72,1,4,4,1,1,1,2,1,2,4,4,1,5,1,0,0,1,1,202208,1,1033
9000105391,22449.46905,32100.38363,0,2,1,1,2,7,3,2,2,2,72,1,8,8,2,2,2,1,10,2,5,6,4,6,2,0,0,2,2,202207,1,1034
9000105401,23172.38213,35223.66753,0,2,2,1,2,9,4,2,2,8,93,1,6,6,3,2,3,1,10,3,3,6,1,1,1,0,0,2,1,202208,0,1037
9000105403,16948.91883,28530.09037,0,2,1,2,1,5,3,2,2,2,51,1,11,11,1,3,1,1,4,1,5,3,1,4,1,0,1,2,1,202208,2,1029
9000105419,8261.411986,10601.24175,0,1,1,2,2,5,3,2,1,6,53,1,4,4,1,1,1,2,1,3,1,2,2,6,1,0,0,1,1,202207,1,1029
9000105421,15626.16075,20649.4498,0,1,2,1,2,3,2,2,1,0,33,1,4,4,1,1,1,2,9,3,1,3,4,6,2,0,0,1,2,202208,0,1026
9000105433,32506.71329,48313.75327,0,1,2,1,2,2,1,2,1,0,23,1,7,7,1,1,2,2,1,3,1,2,1,1,1,0,0,1,1,202207,0,1023
9000105441,40534.12569,0,136158.4518,1,3,3,2,5,3,2,1,0,52,1,2,2,2,1,1,2,9,2,4,7,1,5,1,0,0,1,1,202208,0,1029
9000105442,11988.75442,0,36479.62429,1,3,3,1,3,2,2,1,3,31,1,8,8,1,1,1,2,1,1,5,1,1,4,1,0,0,1,1,202208,1,1025
9000105443,30146.55749,45059.05399,0,2,2,1,2,7,3,2,2,0,72,1,1,1,1,2,0,2,10,2,4,2,1,3,1,0,0,2,1,202207,0,1033
9000105449,11757.7621,17966.34398,0,3,2,1,2,8,4,2,3,6,82,1,6,6,1,3,2,1,2,2,5,6,1,5,1,0,0,3,1,202207,3,1035
9000105466,6699.193856,10046.08509,0,2,1,1,2,4,2,2,2,9,44,1,5,5,1,2,2,1,2,4,6,4,4,6,2,0,0,2,2,202208,2,1028
9000105468,32403.88982,42457.18527,0,2,3,1,1,2,1,1,2,3,21,1,7,7,1,4,1,1,4,1,5,2,1,4,1,1,1,3,1,202208,1,1023
9000105474,14613.79555,0,54813.05593,1,2,1,2,7,3,2,1,0,72,1,1,1,1,1,2,2,9,2,5,7,1,5,1,0,0,1,1,202208,0,1034
9000105476,18615.44651,26926.78595,0,2,2,1,2,7,3,2,2,5,73,1,7,7,1,2,6,1,10,3,3,4,4,6,2,0,0,2,2,202207,1,1034
9000105482,20683.40048,25317.19831,0,2,2,1,2,8,4,2,2,4,83,1,9,9,1,2,2,1,10,3,1,5,2,6,1,0,0,2,2,202207,0,1036
9000105507,14374.4669,0,48731.25345,2,1,1,2,5,3,2,2,0,53,1,5,5,1,2,2,1,10,3,1,1,4,6,2,0,0,2,2,202207,0,1030
9000105514,7911.207033,11880.63935,0,4,1,1,1,9,4,2,4,7,91,1,11,11,1,4,4,1,2,1,5,2,1,3,1,0,0,4,1,202211,4,1037
9000105526,701.485775,1003.353189,0,2,1,1,2,9,4,2,2,0,92,1,8,8,1,6,2,1,4,2,4,6,1,3,1,4,0,6,1,202207,2,1039
9000105534,13928.63948,20822.65954,0,2,1,1,2,9,4,2,2,6,93,1,10,10,1,2,2,1,2,3,1,5,1,1,1,0,0,2,1,202207,2,1037
9000105548,8669.868351,15353.86559,0,3,2,1,2,4,2,2,3,10,42,1,11,11,1,3,3,1,10,2,5,6,1,5,1,0,0,3,2,202208,1,1028
9000105554,22411.44192,35354.03379,0,1,3,3,2,5,3,2,1,2,52,1,10,10,1,1,2,2,1,2,4,5,1,5,1,0,0,1,1,202208,1,1029
9000105555,34746.41971,55165.32695,0,5,1,1,2,1,1,2,5,5,13,1,10,10,1,5,6,1,8,3,2,2,1,2,1,0,0,5,1,202208,4,1021
9000105561,26020.08885,33062.04524,0,1,3,3,1,2,1,2,1,2,21,1,4,4,1,1,1,2,1,1,5,3,1,4,1,0,0,1,1,202207,1,1023
9000105573,39579.28428,52189.37075,0,2,2,1,1,1,1,2,2,2,11,1,7,7,1,2,2,1,10,1,5,2,1,1,1,0,0,2,1,202207,0,1021
9000105583,6955.851133,0,18947.54064,2,1,1,1,9,4,2,2,2,91,1,11,11,1,2,2,1,2,1,4,1,1,4,1,0,0,2,1,202207,2,1037
9000105585,35769.5198,56560.29859,0,3,1,1,2,5,3,2,3,2,52,1,9,9,1,4,3,1,8,2,4,2,1,5,1,1,0,4,1,202208,3,1029
9000105589,11875.85474,15958.33728,0,1,2,1,2,5,3,2,1,1,53,1,1,1,1,1,0,2,1,3,1,6,4,6,2,0,0,1,2,202208,0,1030
9000105591,12168.10215,17132.06456,0,2,1,1,1,2,1,2,1,3,21,1,8,8,1,2,1,1,2,1,5,5,1,4,1,0,0,2,1,202207,0,1023
9000105598,8972.51789,0,34231.96192,1,1,1,2,3,2,2,1,6,34,1,7,7,1,3,2,1,5,4,6,1,4,6,2,2,0,3,2,202207,1,1026
9000105606,23072.32019,31489.36156,0,2,2,1,2,3,2,2,2,1,33,1,3,3,3,3,3,1,8,3,3,6,1,3,1,1,0,3,1,202207,2,1025
9000105616,21624.17724,29578.91625,0,1,3,3,2,2,1,2,1,4,23,1,4,4,1,1,1,2,9,3,3,4,1,3,1,0,0,1,1,202207,0,1023
9000105626,35179.22911,47552.79638,0,1,3,3,2,3,2,1,1,6,32,1,2,2,1,1,1,2,1,2,4,2,1,5,1,0,0,1,1,202207,1,1025
9000105635,45489.06811,0,99682.0483,2,1,1,2,6,3,2,2,2,63,1,10,10,2,2,3,1,2,3,3,1,1,2,1,0,0,2,1,202208,2,1031
9000105642,16978.08836,24141.64174,0,2,2,1,1,5,3,2,2,2,51,1,9,9,1,2,2,1,10,1,5,4,1,4,1,0,0,2,1,202207,1,1029
9000105652,20358.07433,27585.42848,0,1,3,3,2,9,4,2,1,2,92,1,6,6,1,1,1,2,1,2,5,2,1,5,1,0,0,1,1,202207,1,1037
9000105694,9011.05051,13007.3778,0,1,1,1,2,5,3,2,1,0,54,1,2,2,1,1,1,2,9,4,6,3,4,6,2,0,0,1,2,202208,0,1030
9000105700,9441.930356,12674.35667,0,1,1,1,2,8,4,1,1,18,83,1,6,6,1,2,1,1,5,3,2,2,1,2,1,1,0,2,1,202207,1,1035
9000105702,8474.466029,11689.30219,0,2,1,1,2,6,3,2,2,4,63,1,6,6,1,2,2,1,10,3,1,6,2,6,1,0,0,2,1,202207,0,1031
9000105706,21506.8588,29379.39789,0,4,2,1,2,7,3,2,4,5,72,1,9,9,1,4,4,1,8,2,4,6,1,1,1,0,0,4,2,202207,2,1034
9000105711,22383.97538,52971.09027,0,1,2,1,2,1,1,2,1,2,13,1,11,11,1,1,1,2,1,3,1,3,4,6,2,0,0,1,2,202207,1,1022
9000105728,9161.890377,11937.95419,0,1,3,3,1,9,4,2,1,2,91,1,4,4,1,1,1,2,1,1,5,4,1,4,1,0,0,1,1,202207,0,1037
9000105733,27617.80342,36964.63728,0,2,1,1,2,7,3,2,2,2,72,1,7,7,1,2,2,1,10,2,5,5,1,5,1,0,0,2,1,202207,0,1033
9000105742,6930.529645,0,19946.07024,2,1,1,2,7,3,2,1,0,72,1,10,10,1,2,2,1,2,2,5,1,1,5,1,0,0,2,1,202207,1,1033
9000105750,4754.158857,0,14149.24294,2,2,1,2,4,2,2,2,4,44,1,4,4,1,2,3,1,10,4,6,1,4,6,2,0,0,2,2,202207,1,1028
9000105754,8276.124742,11335.60796,0,1,2,2,1,9,4,2,1,0,91,1,9,9,1,1,2,2,9,1,5,2,1,3,1,0,0,1,1,202207,0,1037
9000105769,21123.45482,0,67051.76542,2,2,2,2,3,2,2,2,8,32,1,8,8,1,2,1,1,10,2,5,7,1,5,1,0,0,2,1,202208,0,1025
9000105801,22567.70541,34631.12809,0,2,2,1,2,2,1,2,1,2,22,1,6,6,1,2,1,1,10,2,4,2,1,3,1,0,0,2,1,202208,0,1023
9000105802,32641.24006,45997.57803,0,1,2,4,2,2,1,2,1,0,22,1,6,6,1,1,1,2,9,2,4,6,4,6,2,0,0,1,2,202207,0,1024
9000105805,39819.39261,62012.0989,0,2,1,1,2,3,2,2,2,2,32,1,9,9,1,2,2,1,2,2,4,5,1,5,1,0,0,2,1,202208,2,1025
9000105811,21740.79711,29665.14965,0,3,3,1,2,5,3,2,2,4,53,1,5,5,1,5,2,1,4,3,1,2,2,6,1,1,1,4,1,202208,1,1029
9000105821,15568.91171,20366.31255,0,3,1,1,1,5,3,2,3,3,51,1,-7,6,1,4,2,1,8,1,4,6,1,4,1,1,0,4,1,202207,3,1029
9000105843,26486.59558,0,90098.31831,1,2,1,2,2,1,2,1,2,23,1,11,11,1,1,3,2,1,3,2,1,4,6,2,0,0,1,1,202207,1,1023
9000105848,40286.3171,56309.77124,0,2,1,1,2,3,2,1,2,2,33,1,6,6,1,3,4,1,6,3,3,4,2,6,1,1,0,3,1,202207,1,1025
9000105862,9921.02671,15936.55799,0,2,1,1,2,4,2,2,2,4,43,1,8,8,1,2,2,1,10,3,1,5,4,6,2,0,0,2,2,202207,1,1028
9000105869,57584.79317,86543.16473,0,1,3,3,2,8,4,2,1,2,82,1,8,8,2,1,0,2,1,2,5,4,1,5,1,0,0,1,1,202207,1,1035
9000105883,44756.37419,64360.37514,0,3,2,1,2,3,2,2,3,0,33,1,6,6,1,3,2,1,10,3,1,6,4,6,2,0,0,3,2,202208,1,1026
9000105884,17887.56717,30543.83995,0,2,2,1,2,5,3,2,2,6,53,1,11,11,1,2,2,1,10,3,3,5,1,2,1,0,0,2,1,202208,0,1029
9000105886,28717.00609,37461.2544,0,2,1,1,1,1,1,2,2,5,13,1,9,9,1,5,2,1,4,3,3,2,4,6,2,2,1,4,1,202207,2,1021
9000105887,11701.6067,0,38264.5634,2,1,1,1,3,2,2,2,2,31,1,9,9,1,2,2,1,2,1,4,7,1,4,1,0,0,2,1,202207,2,1025
9000105903,26532.55291,37410.36723,0,2,1,1,2,2,1,2,2,10,23,1,8,8,1,2,2,1,2,3,3,3,1,2,1,0,0,2,1,202207,2,1023
9000105907,10303.74616,0,30711.20086,2,1,1,1,1,1,2,2,8,13,1,10,10,1,2,2,1,2,3,3,1,1,3,1,0,0,2,1,202207,2,1021
9000105915,32686.04351,41033.29135,0,3,1,1,2,6,3,2,3,6,63,1,7,7,2,3,4,1,2,3,1,5,4,6,2,0,0,3,2,202207,2,1032
9000105922,18831.68896,26557.88717,0,3,2,4,2,9,4,2,2,2,92,1,6,6,1,3,1,1,2,2,5,3,1,5,1,0,0,3,1,202207,2,1037
9000105923,31963.62541,42166.95634,0,1,3,1,2,1,1,2,1,2,13,1,7,7,1,1,1,2,1,3,3,3,1,2,1,0,0,1,1,202207,1,1021
9000105927,11451.1904,0,49804.241,1,1,3,1,2,1,2,0,4,21,1,1,1,1,1,0,2,1,1,5,7,1,4,1,0,0,1,1,202207,0,1023
9000105930,6867.767959,9457.686602,0,2,2,1,2,5,3,2,2,2,53,1,6,6,1,2,2,1,10,3,2,6,4,6,2,0,0,2,2,202207,1,1030
9000105933,14781.39305,19658.36829,0,1,1,4,2,5,3,2,1,2,52,1,3,3,1,1,1,2,9,2,5,4,1,5,1,0,0,1,2,202207,0,1030
9000105936,88442.03353,134141.8205,0,3,1,1,2,3,2,2,3,7,33,1,9,9,2,3,3,1,8,3,3,5,1,2,1,0,0,3,1,202207,3,1025
9000105949,13718.9529,20207.41642,0,2,1,1,2,7,3,2,2,3,73,1,8,8,1,4,2,1,4,3,1,4,2,6,1,1,1,3,1,202207,2,1034
9000105950,65268.03862,86921.34879,0,2,3,1,2,9,4,2,1,0,92,1,4,4,2,4,0,1,4,2,4,2,1,5,1,1,1,3,1,202209,1,1037
9000105959,12640.32789,19956.32156,0,2,2,3,2,9,4,2,2,1,93,1,10,10,1,2,2,1,10,3,2,5,1,2,1,0,0,2,1,202208,0,1037
9000105960,13630.327,16742.27322,0,1,2,1,2,9,4,2,1,0,93,1,8,8,1,1,1,2,1,3,2,5,1,2,1,0,0,1,2,202208,1,1038
9000105977,8748.354343,11620.64302,0,1,1,1,2,3,2,2,1,0,32,1,2,2,1,1,1,2,9,2,4,6,1,5,1,0,0,1,1,202207,1,1025
9000105982,23473.99606,0,89634.64709,2,1,1,2,1,1,2,2,2,12,1,-7,1,1,2,2,1,10,2,4,7,4,6,2,0,0,2,1,202207,1,1021
9000105984,5306.977993,0,18317.41637,1,3,3,2,6,3,2,1,0,62,1,5,5,1,1,2,2,1,2,4,7,1,3,1,0,0,1,1,202207,1,1031
9000105991,13994.23741,0,36508.02083,2,1,1,2,8,4,2,2,2,83,1,9,9,1,2,2,1,2,3,2,7,1,2,1,0,0,2,1,202208,0,1035
9000105992,40710.44721,53303.60702,0,2,1,2,1,1,1,2,1,2,13,1,6,6,2,2,2,1,2,3,3,3,1,3,1,0,0,2,1,202207,1,1021
9000105999,34764.95865,0,86656.35221,2,2,2,2,9,4,2,3,10,94,1,11,11,1,3,4,1,8,4,6,7,2,6,1,1,0,3,1,202209,2,1037
9000106007,18209.04864,0,65274.0226,1,3,3,1,9,4,2,1,0,91,1,2,2,2,1,1,2,1,1,5,1,1,4,1,0,0,1,1,202207,1,1037
9000106009,13322.75905,0,44667.31365,1,3,3,1,3,2,2,1,6,31,1,9,9,1,1,1,2,1,1,5,7,1,4,1,0,0,1,1,202207,1,1025
9000106010,19780.41513,0,58341.51315,1,1,1,1,3,2,2,1,0,31,1,6,6,2,1,3,2,9,1,4,1,1,4,1,0,0,1,1,202207,0,1025
9000106029,7234.615974,0,22894.46096,2,1,1,2,5,3,2,2,0,53,1,11,11,1,2,2,1,2,3,3,1,4,6,2,0,0,2,2,202207,2,1030
9000106038,15857.64066,0,59076.56242,1,1,1,2,2,1,2,1,8,23,1,6,6,1,1,1,2,1,3,3,7,1,2,1,0,0,1,1,202208,0,1023
9000106068,14528.07591,19760.04237,0,1,1,3,2,5,3,2,1,4,53,1,8,8,1,1,1,2,9,3,2,2,1,2,1,0,0,1,1,202207,0,1029
9000106072,18480.47926,0,78408.26815,1,3,3,1,2,1,1,1,3,21,1,6,6,1,1,1,2,1,1,5,1,1,4,1,0,0,1,1,202207,1,1023
9000106076,47607.13999,0,91615.17269,2,3,3,1,9,4,2,2,2,91,1,11,11,1,2,2,1,2,1,4,1,1,4,1,0,0,2,1,202208,2,1037
9000106085,28757.64043,0,84827.42324,1,2,1,1,9,4,2,1,2,91,1,6,6,1,1,1,2,1,1,5,7,1,3,1,0,0,1,1,202208,1,1037
9000106110,28826.70922,61380.35573,0,2,1,1,2,1,1,2,2,2,13,1,7,7,4,2,2,1,10,3,3,3,4,6,2,0,0,2,2,202207,0,1022
9000106111,35809.19933,47347.6861,0,2,1,1,1,5,3,2,1,4,51,1,5,5,2,2,1,1,10,1,5,3,1,4,1,0,0,2,1,202207,0,1029
9000106126,6517.174498,0,23078.30678,2,1,1,2,7,3,2,2,2,73,1,3,3,1,2,2,1,2,3,1,7,4,6,2,0,0,2,2,202207,2,1034
9000106128,17478.41444,0,51936.04025,2,2,2,2,5,3,2,2,4,53,1,8,8,1,2,2,1,10,3,2,7,1,2,1,0,0,2,1,202207,0,1029
9000106150,13236.40543,20846.02355,0,2,1,1,2,4,2,2,2,5,42,1,7,7,1,2,2,1,10,2,5,4,4,6,2,0,0,2,2,202208,0,1028
9000106160,64244.73064,99430.32118,0,1,1,1,1,2,1,2,1,0,21,1,6,6,1,1,1,2,9,1,5,6,1,4,1,0,0,1,1,202208,0,1023
9000106173,7051.987598,0,20995.53032,2,1,3,2,8,4,2,2,5,83,1,8,8,1,2,2,1,2,3,3,1,1,3,1,0,0,2,1,202208,2,1035
9000106185,32196.84546,49446.98525,0,1,2,4,2,7,3,2,1,2,72,1,4,4,1,1,1,2,1,2,4,6,2,6,1,0,0,1,1,202207,1,1033
9000106212,17535.61566,20016.23061,0,1,4,1,2,8,4,2,1,1,84,1,5,5,1,1,6,2,1,4,6,4,4,6,2,0,0,1,2,202207,1,1036
9000106214,16112.31181,24577.16726,0,2,1,1,2,6,3,2,2,2,63,1,8,8,1,2,2,1,2,3,2,4,4,6,2,0,0,2,1,202207,1,1031
9000106215,19003.31791,0,45681.86751,2,2,1,1,9,4,2,2,6,91,1,10,10,1,2,2,1,10,1,4,7,1,4,1,0,0,2,1,202207,1,1037
9000106247,21560.40783,28354.29258,0,2,1,1,2,5,3,2,2,2,53,1,6,6,1,2,2,1,2,3,3,5,4,6,2,0,0,2,1,202209,2,1029
9000106256,19753.02354,27465.56495,0,1,3,3,2,3,2,2,0,2,32,1,2,2,1,1,0,2,9,2,4,5,1,5,1,0,0,1,1,202207,0,1025
9000106257,19822.89952,27321.52969,0,2,1,1,2,5,3,2,3,2,53,1,6,6,1,5,3,1,4,3,1,3,1,1,1,1,2,3,2,202207,1,1030
9000106279,9945.74755,12502.58046,0,2,3,3,2,8,4,1,2,3,82,2,1,1,1,7,2,1,6,2,5,5,1,5,1,5,0,6,1,202207,1,1035
9000106282,17936.64335,23724.10084,0,1,3,1,2,8,4,2,1,2,83,1,5,5,1,1,1,2,1,3,1,5,2,6,1,0,0,1,1,202207,1,1035
9000106285,16434.94194,0,46674.34555,3,1,1,2,4,2,2,4,1,44,1,6,6,1,4,4,1,8,4,6,7,4,6,2,1,0,4,2,202208,4,1028
9000106291,9003.845495,13074.82971,0,2,3,1,2,7,3,2,2,6,73,1,6,6,1,2,1,1,10,3,2,2,1,2,1,0,0,2,1,202207,2,1033
9000106292,10014.52384,13095.78487,0,2,2,4,2,3,2,2,1,2,33,1,6,6,1,2,1,1,10,3,3,6,4,6,2,0,0,2,2,202207,1,1026
9000106296,34505.84366,47041.55599,0,1,3,1,2,7,3,2,1,3,72,1,7,7,1,1,1,2,1,2,5,2,1,3,1,0,0,1,1,202207,1,1033
9000106299,18023.35447,0,82566.03772,1,3,2,2,8,4,1,1,0,82,1,6,6,1,1,1,2,1,2,4,1,1,5,1,0,0,1,1,202207,1,1035
9000106308,25287.83647,0,94167.7782,2,1,1,2,3,2,2,2,4,33,1,5,5,2,6,2,1,6,3,3,1,1,3,1,4,0,6,1,202207,3,1025
9000106309,44565.42362,60253.4969,0,1,2,1,2,3,2,2,1,8,33,1,6,6,4,1,2,2,9,3,1,5,2,6,1,0,0,1,1,202208,0,1025
9000106312,18319.4473,25357.66323,0,1,3,3,2,9,4,2,1,2,92,1,1,1,1,1,0,2,1,2,4,3,1,5,1,0,0,1,1,202208,0,1037
9000106331,34867.3505,0,121340.4154,2,3,3,2,8,4,2,2,9,82,1,9,9,1,3,2,1,8,2,5,7,1,5,1,1,0,3,1,202207,1,1035
9000106341,8087.592587,11397.50524,0,3,2,1,2,3,2,2,3,4,33,1,7,7,1,3,3,1,2,3,1,3,4,6,2,0,0,3,2,202208,2,1026
9000106344,198340.6149,314049.2707,0,1,3,1,2,2,1,1,0,0,22,1,2,2,1,2,0,1,3,2,4,3,1,3,1,1,0,2,1,202208,1,1023
9000106351,14424.20631,20826.68629,0,1,3,3,1,2,1,2,0,7,21,1,8,8,1,1,0,2,1,1,5,3,1,4,1,0,0,1,1,202207,1,1023
9000106353,12445.87846,17056.38194,0,2,3,3,2,9,4,2,2,4,92,1,5,5,1,3,1,1,8,2,5,6,1,5,1,1,0,3,1,202208,1,1037
9000106382,8684.810297,11828.59049,0,2,1,1,2,5,3,2,2,11,53,1,7,7,1,2,3,1,2,3,2,4,1,1,1,0,0,2,2,202207,2,1030
9000106383,25712.41013,33485.83973,0,2,3,3,2,7,3,1,2,8,72,1,5,5,6,2,2,1,7,2,4,6,1,5,1,0,0,2,1,202208,2,1033
9000106385,73866.53616,99681.58739,0,2,3,2,2,5,3,2,1,6,53,1,4,4,2,2,0,1,2,3,3,5,1,2,1,0,0,2,1,202207,0,1029
9000106390,55946.49224,80106.61287,0,1,3,4,2,8,4,2,1,0,83,1,5,5,2,3,1,1,5,3,3,5,1,3,1,2,0,3,1,202207,1,1035
9000106407,5155.715197,0,14311.01078,2,3,1,2,4,2,2,2,4,43,1,7,7,1,2,2,1,2,3,1,1,4,6,2,0,0,2,2,202207,2,1028
9000106409,11860.83239,15877.60774,0,1,3,3,2,9,4,2,1,6,93,1,7,7,1,1,1,2,1,3,2,2,1,1,1,0,0,1,1,202207,0,1037
9000106413,10177.8677,12647.97169,0,1,1,2,2,3,2,2,1,1,33,1,5,5,1,1,1,2,1,3,1,6,1,1,1,0,0,1,1,202207,1,1025
9000106418,11461.05796,16998.27672,0,2,1,1,2,3,2,2,2,8,33,1,7,7,1,2,1,1,10,3,1,6,1,1,1,0,0,2,1,202207,0,1025
9000106437,5360.978231,0,20720.63359,1,3,3,1,9,4,2,0,2,91,1,4,4,1,1,0,2,1,1,5,1,1,4,1,0,0,1,1,202207,1,1037
9000106445,19652.93047,25047.32231,0,2,3,1,2,3,2,2,2,4,33,1,5,5,1,5,2,1,6,3,1,2,2,6,1,3,0,5,1,202207,2,1025
9000106454,18364.11947,28417.67622,0,1,1,2,1,9,4,2,1,6,91,1,10,10,1,1,1,2,1,1,5,4,1,4,1,0,0,1,1,202207,1,1037
9000106468,130657.3719,171966.7564,0,1,3,3,2,9,4,2,0,2,92,1,4,4,4,1,0,2,1,2,5,3,1,5,1,0,0,1,1,202207,1,1037
9000106469,12426.49249,16366.90426,0,1,3,3,1,5,3,2,1,0,51,1,6,6,1,1,1,2,1,1,5,4,1,4,1,0,0,1,1,202207,1,1029
9000106492,14967.05528,21949.59239,0,2,1,3,1,3,2,2,2,4,31,1,10,10,1,2,2,1,2,1,5,4,1,4,1,0,0,2,1,202207,2,1025
9000106496,24838.13228,0,104215.4557,5,1,1,2,7,3,1,5,0,72,2,7,7,1,5,6,1,2,2,5,1,1,5,1,0,0,4,1,202207,2,1033
9000106500,8409.675775,12211.44965,0,1,1,1,2,8,4,2,1,2,82,1,7,7,1,1,1,2,9,2,5,6,1,5,1,0,0,1,1,202208,1,1035
9000106506,30816.17272,40311.02087,0,2,3,3,1,3,2,2,2,2,31,1,5,5,1,2,1,1,10,1,5,6,1,4,1,0,0,2,1,202207,0,1025
9000106509,5842.465833,9421.965251,0,2,2,1,2,4,2,2,2,3,43,1,8,8,1,2,2,1,10,3,1,3,4,6,2,0,0,2,2,202208,0,1028
9000106524,14644.42547,21185.06376,0,3,1,1,1,2,1,2,2,2,21,1,8,8,1,3,2,1,8,1,5,4,1,4,1,0,0,3,1,202207,0,1023
9000106528,129694.6878,0,468380.5253,4,3,3,1,2,1,1,3,4,21,1,6,6,97,4,1,1,10,1,5,1,1,4,1,0,0,4,1,202207,2,1023
9000106539,28400.27721,42085.817,0,2,1,2,2,8,4,2,2,4,82,1,7,7,1,2,2,1,2,2,5,4,1,5,1,0,0,2,1,202207,2,1035
9000106547,9289.407118,0,30637.49366,2,1,1,2,5,3,2,2,6,53,1,7,7,1,2,2,1,10,3,1,1,1,1,1,0,0,2,1,202207,1,1029
9000106549,11061.52966,15287.16254,0,1,3,3,1,9,4,2,0,3,91,1,2,2,1,1,0,2,9,1,5,4,1,4,1,0,0,1,1,202208,0,1037
9000106555,23208.88526,33308.43305,0,3,1,1,2,3,2,2,3,2,32,1,2,2,3,5,2,1,6,2,4,5,1,5,1,2,0,5,1,202208,0,1025
9000106595,14320.56453,19477.5621,0,2,1,1,2,2,1,2,2,6,23,1,6,6,1,3,1,1,6,3,1,4,4,6,2,1,0,3,2,202208,2,1024
9000106601,11890.30844,18704.01655,0,2,1,1,1,5,3,2,2,4,51,1,10,10,1,2,2,1,2,1,5,5,1,4,1,0,0,2,1,202208,2,1029
9000106610,48751.19601,70740.47818,0,2,1,1,2,9,4,2,2,1,93,1,6,6,3,3,2,1,6,3,1,6,1,1,1,1,0,3,1,202207,0,1037
9000106624,9237.286197,0,33009.84797,2,2,2,2,2,1,2,2,0,23,1,9,9,1,2,2,1,2,3,1,1,2,6,1,0,0,2,1,202207,2,1023
9000106641,13540.95989,0,53156.50593,2,2,1,2,5,3,2,2,4,53,1,4,4,1,2,2,1,10,3,1,7,1,1,1,0,0,2,1,202207,0,1029
9000106670,5257.137247,0,19086.87735,1,1,2,2,3,2,2,1,2,32,1,6,6,1,1,1,2,9,2,4,1,1,5,1,0,0,1,1,202207,0,1025
9000106678,13075.95419,17963.95642,0,3,1,1,2,7,3,2,3,0,73,1,6,6,1,3,3,1,10,3,2,3,1,1,1,0,0,3,1,202207,0,1033
9000106681,7615.774696,10728.88726,0,2,1,1,1,5,3,2,2,6,51,1,6,6,1,2,2,1,10,1,5,3,1,4,1,0,0,2,1,202208,0,1029
9000106686,27807.88549,41919.58928,0,2,2,1,2,2,1,2,2,4,22,1,11,11,1,4,3,1,6,2,4,5,4,6,2,2,0,4,2,202208,2,1024
9000106690,6583.289042,0,18394.48786,1,3,2,1,9,4,2,1,2,91,1,11,11,1,1,2,2,9,1,5,1,1,4,1,0,0,1,1,202207,1,1037
9000106692,5993.176182,8458.537812,0,1,2,1,2,3,2,2,1,2,33,1,7,7,1,1,3,2,1,3,3,2,1,2,1,0,0,1,1,202208,1,1025
9000106697,16213.39418,22909.66774,0,2,1,1,2,7,3,2,3,12,73,1,9,9,1,4,4,1,6,3,2,4,1,1,1,2,0,4,1,202207,1,1033
9000106703,13148.90061,17448.4391,0,1,1,1,2,9,4,2,1,4,93,1,5,5,1,1,2,2,9,3,2,6,1,2,1,0,0,1,1,202208,0,1037
9000106714,36837.06637,52143.32343,0,3,3,3,2,6,3,2,3,4,63,1,7,7,2,4,3,1,4,3,3,3,1,2,1,0,1,3,1,202207,2,1031
